Gene,Total,Ring,Tro,Sch,Gam,Ook
PBANKA_120860,90.49256167,0.509966777,0.255298331,0.059270617,0.106152648,0.069311627
PBANKA_120870,1627.865,0.43469483,0.119683143,0.114014061,0.136387231,0.195220734
PBANKA_120880,148.6796733,0.116652126,0.034278324,0.141248965,0.392353566,0.315467019
PBANKA_120890,358.4230667,0.043633073,0.011278571,0.057831936,0.565810404,0.321446016
PBANKA_120900,811.6893167,0.369268135,0.318089686,0.086334264,0.084501235,0.141806679
PBANKA_120910,444.6276167,0.160575946,0.369490094,0.187229148,0.180312461,0.10239235
PBANKA_120920,71.95575167,0.082370622,0.42455119,0.123062643,0.2465001,0.123515445
PBANKA_120930,93.19759833,0.07495177,0.560014967,0.193746945,0.140507376,0.03077894
PBANKA_120940,2995.77037,0.021586685,0.001518381,0.034588733,0.415784538,0.526521664
PBANKA_120950,87.300365,0.163723829,0.317843459,0.185700255,0.10630156,0.226430898
PBANKA_120960,349.5456,0.212594008,0.255584822,0.175939277,0.221751754,0.134130139
PBANKA_120970,270.5469667,0.03780619,0.039397226,0.177374933,0.127278455,0.618143196
PBANKA_120980,1214.61945,0.147014771,0.504889412,0.240909612,0.078164852,0.029021353
PBANKA_120990,5813.899933,0.024895939,0.005404995,0.031335421,0.111424174,0.826939471
PBANKA_121000,264.5505,0.094855992,0.177655495,0.083877558,0.128662769,0.514948186
PBANKA_121010,336.2175667,0.266639548,0.342999627,0.177924671,0.046298295,0.166137859
PBANKA_121020,2343.042467,0.40488212,0.259290008,0.063586556,0.227811919,0.044429398
PBANKA_121030,476.3387,0.100246106,0.310611966,0.253749066,0.25730221,0.078090653
PBANKA_121040,155.0342277,0.091453031,0.177007042,0.523789496,0.191866986,0.015883445
PBANKA_121050,228.9318,0.111780888,0.251062107,0.51278372,0.027802166,0.096571119
PBANKA_121060,658.7133183,0.078633449,0.011243108,0.816800701,0.049273484,0.044049259
PBANKA_121070,966.1084167,0.087523976,0.223135412,0.382887152,0.205479526,0.100973933
PBANKA_121080,7584.175747,0.243063526,0.675047648,0.0419925,0.026571048,0.013325278
PBANKA_121090,737.3455333,0.194569565,0.216886782,0.113407753,0.195745405,0.279390495
PBANKA_121100,280.5626333,0.436352833,0.281323279,0.069804378,0.109285401,0.103234109
PBANKA_121110,104.1458367,0.318261882,0.291634798,0.253435479,0.07100255,0.065665291
PBANKA_121120,134.3311367,0.19536312,0.59376368,0.089691789,0.104716228,0.016465182
PBANKA_121130,395.6014833,0.227367449,0.342824802,0.197697312,0.09390258,0.138207857
PBANKA_121140,85.17016333,0.120858404,0.268885829,0.14228633,0.369797342,0.098172095
PBANKA_121150,110.298315,0.369033289,0.298305101,0.075590547,0.044868364,0.212202698
PBANKA_121160,207.9010233,0.121779102,0.189611621,0.543592803,0.082741055,0.062275419
PBANKA_121170,220.1665333,0.106324516,0.259271921,0.476733445,0.099204678,0.05846544
PBANKA_121180,26.75207767,0.249558935,0.195631161,0.139791572,0.263980244,0.151038088
PBANKA_121190,387.1107333,0.258977448,0.183965062,0.312389943,0.109782024,0.134885522
PBANKA_121200,106.6266717,0.088535118,0.097661212,0.611070842,0.075391643,0.127341184
PBANKA_121210,142.5456183,0.067036294,0.365423018,0.498916072,0.026459986,0.042164631
PBANKA_121220,344.6050033,0.080001015,0.007241363,0.863971785,0.026034329,0.022751508
PBANKA_121230,120.3616133,0.141472015,0.431246297,0.201157573,0.110192109,0.115932006
PBANKA_121240,56.90494883,0.087863536,0.012757335,0.515079982,0.222882197,0.161416951
PBANKA_121250,61.60712333,0.105454851,0.02483406,0.602803669,0.099509191,0.167398229
PBANKA_121260,43.12428167,0.129395663,0.0327144,0.126619269,0.674690659,0.03658001
PBANKA_121270,151.3829117,0.102196773,0.321949482,0.297194706,0.187472613,0.091186426
PBANKA_121280,161.078035,0.108335069,0.43308605,0.317144731,0.023181528,0.118252622
PBANKA_121290,102.9522083,0.173924244,0.102716592,0.111365265,0.050530145,0.561463754
PBANKA_121300,480.9067333,0.254517439,0.263601009,0.385034118,0.035127913,0.061719521
PBANKA_121310,360.6795,0.046782531,0.32234158,0.077285097,0.218567315,0.335023477
PBANKA_121320,55.10056167,0.11369866,0.07198874,0.18875951,0.58571,0.039843091
PBANKA_121330,211.9127545,0.074910097,0.002944511,0.69951429,0.187908699,0.034722403
PBANKA_121340,143.1158933,0.072950388,0.234437624,0.387244203,0.163161124,0.142206661
PBANKA_121350,165.5694833,0.172987796,0.221703295,0.22383231,0.160175048,0.22130155
PBANKA_121360,314.7153667,0.221743065,0.312752285,0.07307476,0.1947053,0.197724589
PBANKA_121370,434.4068,0.145190752,0.135349516,0.029816983,0.097591704,0.592051045
PBANKA_121380,114.3658167,0.060082988,0.232763607,0.278448149,0.188785431,0.239919825
PBANKA_121390,207.0139367,0.20567166,0.443282474,0.203238974,0.058064931,0.089741961
PBANKA_121400,468.83255,0.143981471,0.698592707,0.047831896,0.054124228,0.055469698
PBANKA_121410,128.361995,0.050032995,0.223011881,0.144523696,0.520184343,0.062247085
PBANKA_121420,1314.804933,0.092271634,0.201085342,0.391185405,0.235370656,0.080086962
PBANKA_121430,3982.688333,0.219468592,0.583752683,0.072952859,0.043217165,0.080608701
PBANKA_121440,385.8021833,0.074515519,0.034380184,0.079607766,0.678632759,0.132863772
PBANKA_121450,53.43216933,0.07271771,0.09880209,0.080229664,0.718481029,0.029769507
PBANKA_121460,212.3559,0.070651675,0.271179892,0.237707547,0.208521402,0.211939485
PBANKA_121470,412.6650833,0.068184712,0.273949759,0.286502311,0.257448484,0.113914734
PBANKA_121480,740.6177667,0.227728131,0.238573807,0.183830319,0.105708509,0.244159234
PBANKA_121490,361.9283833,0.215317736,0.350837364,0.160081946,0.089345714,0.184417239
PBANKA_121500,526.5472383,0.198738104,0.159116873,0.212039855,0.013018689,0.417086478
PBANKA_121510,99.83611167,0.076575649,0.208437104,0.478430091,0.032347814,0.204209342
PBANKA_121520,85.48929267,0.066269527,0.668231052,0.067646425,0.177814666,0.02003833
PBANKA_121530,143.5405167,0.118711082,0.196121629,0.229373913,0.290321862,0.165471514
PBANKA_121540,228.2401667,0.17181945,0.243162721,0.28657664,0.150609774,0.147831414
PBANKA_121550,28008.09667,0.138651157,0.134652849,0.138524765,0.130420144,0.457751086
PBANKA_121560,3125.7829,0.452795362,0.308441127,0.116379804,0.054665345,0.067718363
PBANKA_121570,365.0533667,0.051445492,0.034317448,0.082263178,0.531285334,0.300688548
PBANKA_121580,98.38093833,0.223317142,0.319316938,0.227534423,0.09468201,0.135149487
PBANKA_121590,44.75232167,0.189626251,0.156718238,0.249938877,0.281338477,0.122378157
PBANKA_121600,294.6165333,0.080388734,0.109954793,0.048960762,0.102686701,0.65800901
PBANKA_121610,76.583655,0.385797727,0.370268303,0.067371882,0.129238282,0.047323806
PBANKA_121620,206.6686333,0.203428064,0.342811818,0.339924104,0.070684892,0.043151122
PBANKA_121630,73.080575,0.102536823,0.021487858,0.3446983,0.20740053,0.323876488
PBANKA_121640,87.82933833,0.3153559,0.48114048,0.146864308,0.021997889,0.034641424
PBANKA_121650,6015.327133,0.255075072,0.571770234,0.097648056,0.034339363,0.041167276
PBANKA_121660,250.5738167,0.245446235,0.195754292,0.296028336,0.047675372,0.215095765
PBANKA_121670,163.7218483,0.323321539,0.278710206,0.232960356,0.031596669,0.133411231
PBANKA_121680,172.5821583,0.120026399,0.228793349,0.504027768,0.035662203,0.111490281
PBANKA_121690,223.6259333,0.325239112,0.319764121,0.243919161,0.054103519,0.056974087
PBANKA_121700,139.04098,0.244902978,0.482663816,0.179652431,0.040503526,0.052277249
PBANKA_121710,372.6955267,0.068066017,0.008373484,0.807224607,0.084443997,0.031891895
PBANKA_121720,54.22409,0.063572298,0.129476493,0.655902201,0.088268609,0.062780399
PBANKA_121730,172.06293,0.073652297,0.201352494,0.370191883,0.194596826,0.160206501
PBANKA_121740,68.34526,0.110269388,0.08159154,0.666678274,0.024621971,0.116838827
PBANKA_121750,243.57073,0.366461931,0.445249107,0.094192352,0.046471922,0.047624688
PBANKA_121760,7011.2145,0.099032414,0.064028707,0.70126866,0.027381989,0.108288229
PBANKA_121770,690.5927833,0.106510308,0.242346147,0.221537936,0.333975398,0.095630211
PBANKA_121780,785.5517833,0.142754752,0.361328185,0.175778355,0.276828345,0.043310364
PBANKA_121790,513.6687167,0.052839796,0.102756501,0.212691559,0.586866574,0.044845571
PBANKA_121800,653.5132767,0.184279424,0.03934396,0.067085936,0.693379945,0.015910735
PBANKA_121810,2188.15043,0.002731921,0.007861548,0.001921669,0.000670623,0.986814238
PBANKA_121820,829.17425,0.212618759,0.583583607,0.102105137,0.073719607,0.02797289
PBANKA_121830,660.4645017,0.063223686,0.007575176,0.045448166,0.75236519,0.131387783
PBANKA_121840,515.0198833,0.131478322,0.123376887,0.246989493,0.163843286,0.334312012
PBANKA_121850,2686.9405,0.116915875,0.196007504,0.099400787,0.461995716,0.125680118
PBANKA_121860,214.8555833,0.125408656,0.212293762,0.25703265,0.258931135,0.146333797
PBANKA_121870,84.83429333,0.111225598,0.071154656,0.11954906,0.381246766,0.31682392
PBANKA_121880,110.64173,0.533395944,0.246874303,0.118528967,0.05946599,0.041734796
PBANKA_121890,1366.543367,0.230874122,0.440158004,0.152284593,0.119021836,0.057661446
PBANKA_121900,475.8719,0.311247628,0.369244328,0.117116287,0.028415105,0.173976652
PBANKA_121910,1496.711698,0.041895978,0.00551971,0.027063161,0.685703867,0.239817283
PBANKA_121920,1461.9315,0.079647029,0.142172188,0.310658878,0.374865033,0.092656872
PBANKA_121930,1538.523267,0.326932332,0.491842416,0.128557367,0.017616568,0.035051317
PBANKA_121940,131.20909,0.23419757,0.446161162,0.102505855,0.144330701,0.072804712
PBANKA_121950,769.6245567,0.387190738,0.415694896,0.133937579,0.042970822,0.020205965
PBANKA_121960,72.96724667,0.135276106,0.490677689,0.121322037,0.172869343,0.079854824
PBANKA_121970,192.4096367,0.192334701,0.047776557,0.211799163,0.286497345,0.261592234
PBANKA_121980,76.117748,0.108774632,0.625048051,0.221836568,0.025907427,0.018433323
PBANKA_121990,108.9447933,0.078232743,0.23761622,0.320236047,0.279101452,0.084813538
PBANKA_122000,309.2090767,0.044214291,0.357651694,0.225693245,0.258111763,0.114329007
PBANKA_122010,175.3272733,0.255040754,0.476195166,0.122881053,0.098376594,0.047506433
PBANKA_122020,592.93619,0.527665549,0.384927592,0.065120667,0.013610959,0.008675234
PBANKA_122030,522.7516333,0.244121858,0.20911202,0.185943178,0.063736673,0.297086271
PBANKA_122040,2503.058167,0.096347541,0.154521978,0.08008883,0.096449816,0.572591834
PBANKA_122050,206.8085633,0.060182203,0.058198122,0.805945834,0.041181926,0.034491915
PBANKA_122060,101.6132717,0.065172835,0.035761962,0.593018993,0.06843486,0.23761135
PBANKA_122070,142.9740783,0.060775317,0.274001766,0.421812476,0.122015474,0.121394966
PBANKA_122080,253.3419033,0.066689205,0.076303406,0.50032189,0.005976745,0.350708754
PBANKA_122090,347.5282633,0.263489505,0.348468061,0.0845924,0.264146286,0.039303748
PBANKA_122100,253.36841,0.406411754,0.441104714,0.063904573,0.066767203,0.021811756
PBANKA_122110,149.6108033,0.195444108,0.462743655,0.116733883,0.166184857,0.058893497
PBANKA_122120,8103.018,0.45072589,0.265660276,0.094524842,0.047496562,0.141592429
PBANKA_122130,982.62045,0.186261644,0.109220096,0.113112342,0.039565175,0.551840744
PBANKA_122140,261.3249333,0.146122107,0.183615086,0.216454088,0.06382246,0.38998626
PBANKA_122150,662.5956,0.04151167,0.085405789,0.062604475,0.05663213,0.753845936
PBANKA_122160,325.55405,0.177148311,0.375773239,0.187570082,0.059370479,0.200137888
PBANKA_122170,430.2056167,0.329031037,0.209314445,0.079004199,0.055214644,0.327435675
PBANKA_122180,122.7425833,0.241953927,0.35362381,0.102599682,0.135943855,0.165878726
PBANKA_122190,368.7948167,0.201720026,0.154524406,0.073726362,0.21122843,0.358800777
PBANKA_122200,194.9660133,0.343536542,0.456459044,0.113815991,0.056296735,0.029891688
PBANKA_122210,166.27165,0.129002148,0.178097108,0.351420401,0.19902551,0.142454832
PBANKA_122220,1267.536033,0.051390807,0.226556084,0.140230727,0.098795219,0.483027162
PBANKA_122230,1315.96115,0.131992118,0.124120306,0.283424021,0.068715668,0.391747887
PBANKA_122240,728.1184667,0.10861488,0.295209516,0.182885761,0.255020314,0.158269529
PBANKA_122250,993.0379067,0.022093165,0.004612352,0.063271049,0.059675567,0.850347868
PBANKA_122260,153.2185167,0.132486924,0.207220711,0.10992144,0.190139225,0.3602317
PBANKA_122270,185.65883,0.113026943,0.088732381,0.036889977,0.046813179,0.71453752
PBANKA_122280,1041.635333,0.143203188,0.15891982,0.103172191,0.046334066,0.548370735
PBANKA_122290,935.5841667,0.087460651,0.191039466,0.190060399,0.098139433,0.433300051
PBANKA_122300,278.0910183,0.232802017,0.328685732,0.343946743,0.01778549,0.076780018
PBANKA_122310,1110.6198,0.138049043,0.517973387,0.186753829,0.09925899,0.057964751
PBANKA_122320,251.2015633,0.050062905,0.141112577,0.054696515,0.33467029,0.419457713
PBANKA_122330,1008.410967,0.318112863,0.315879647,0.160486156,0.139803121,0.065718213
PBANKA_122340,482.4551167,0.090550599,0.164970061,0.257709983,0.318077257,0.1686921
PBANKA_122350,249.9929167,0.204789402,0.296558602,0.257574498,0.054188735,0.186888762
PBANKA_122360,468.56045,0.196016864,0.46177713,0.216719849,0.064505551,0.060980606
PBANKA_122370,78.50505,0.160008178,0.331316266,0.155644127,0.165028237,0.188003192
PBANKA_122380,992.1274833,0.090912762,0.161530149,0.204560909,0.04502758,0.497968599
PBANKA_122390,225.1199333,0.080628578,0.239458804,0.333887803,0.058863068,0.287161747
PBANKA_122400,80.39636667,0.10964855,0.377462331,0.161709422,0.115675688,0.235504009
PBANKA_122410,103.3355733,0.0702413,0.215324203,0.286802493,0.095322111,0.332309893
PBANKA_122420,713.2733833,0.635191934,0.128334804,0.087434568,0.033506788,0.115531906
PBANKA_122430,88.15122,0.091540707,0.394494257,0.256120675,0.097869264,0.159975097
PBANKA_122440,81.20106667,0.071089214,0.397185053,0.327971677,0.125875194,0.077878862
PBANKA_122450,166.0894167,0.06907755,0.071211943,0.21396276,0.495592083,0.150155664
PBANKA_122460,479.90545,0.054650557,0.103361402,0.071548156,0.040675304,0.729764582
PBANKA_122470,181.8972167,0.18237085,0.325479142,0.140018085,0.177175608,0.174956315
PBANKA_122480,216.2591667,0.104063566,0.261812023,0.201631684,0.276363083,0.156129644
PBANKA_122490,330.1013767,0.087097486,0.012506643,0.345890711,0.285302809,0.269202351
PBANKA_122500,488.81995,0.074669313,0.04703378,0.723954699,0.046802406,0.107539801
PBANKA_122510,122.4753167,0.122699009,0.095997302,0.490179586,0.239827508,0.051296595
PBANKA_122520,120.5784453,0.038925697,0.839228767,0.095842171,0.010949793,0.015053572
PBANKA_122530,82.52114167,0.119878795,0.015404174,0.11987425,0.676818072,0.068024709
PBANKA_122540,20902.80815,0.006032467,0.000167466,0.015826342,0.001737269,0.976236455
PBANKA_122550,855.8419283,0.057909,0.003381343,0.041154504,0.733411135,0.164144019
PBANKA_122560,246.4839233,0.079948784,0.230527205,0.097914905,0.456145368,0.135463737
PBANKA_122570,704.4156667,0.094497117,0.093043146,0.215684442,0.062283112,0.534492182
PBANKA_122580,524.97685,0.218764885,0.234892262,0.281918146,0.126676538,0.137748169
PBANKA_122590,249.922625,0.17660866,0.020438426,0.199952685,0.455426955,0.147573274
PBANKA_122600,276.9105833,0.372817459,0.25450526,0.141462271,0.055171059,0.176043952
PBANKA_122610,211.753625,0.179182057,0.334301951,0.21206036,0.019896117,0.254559515
PBANKA_122620,189.0601283,0.064975361,0.334754348,0.19118415,0.042615252,0.366470889
PBANKA_122630,207.8267333,0.231169971,0.151621254,0.087909287,0.056714311,0.472585176
PBANKA_122640,690.09165,0.333069528,0.22757412,0.112589683,0.046182344,0.280584325
PBANKA_122650,998.2272667,0.118791736,0.388882886,0.210450072,0.034009239,0.247866067
PBANKA_122660,214.54382,0.126794144,0.451307104,0.20994196,0.170420896,0.041535897
PBANKA_122670,223.4587333,0.221848568,0.286711327,0.153993086,0.20047348,0.136973538
PBANKA_122680,401.8553917,0.027516179,0.092752644,0.15101278,0.041093514,0.687624883
PBANKA_122690,310.46065,0.060512017,0.143779091,0.574811977,0.099405835,0.121491081
PBANKA_122700,354.7793433,0.057542668,0.029496954,0.718573403,0.108622869,0.085764106
PBANKA_122710,459.4274,0.366588062,0.189752614,0.108418109,0.035157894,0.300083321
PBANKA_122720,393.1006333,0.153681258,0.131363055,0.141799314,0.086252214,0.486904159
PBANKA_122730,409.7622167,0.091326868,0.11862819,0.091876211,0.163888951,0.534279779
PBANKA_122740,480.21485,0.069966495,0.234818852,0.29475869,0.248947945,0.151508018
PBANKA_122750,66.06021833,0.044285579,0.012035761,0.106098575,0.633201813,0.204378273
PBANKA_122760,97.733995,0.071492882,0.053889028,0.617931355,0.102329389,0.154357345
PBANKA_122770,133.82408,0.190998885,0.291919436,0.352049123,0.108890343,0.056142213
PBANKA_122780,641.9298333,0.321415191,0.282343164,0.136908032,0.022006066,0.237327548
PBANKA_122790,188.9598417,0.409472718,0.243215699,0.054882958,0.02096636,0.271462265
PBANKA_122800,455.8122667,0.237332577,0.305577559,0.078022801,0.110360676,0.268706386
PBANKA_122810,452.95146,0.071737047,0.071568817,0.616261398,0.046166536,0.194266202
PBANKA_122820,218.3188,0.094414224,0.367974036,0.2029658,0.196313831,0.138332109
PBANKA_122830,301.6441517,0.035534718,0.047359612,0.032908843,0.023313348,0.860883479
PBANKA_122840,448.68403,0.317527459,0.410335532,0.196363352,0.04021048,0.035563178
PBANKA_122850,129.3188233,0.10172881,0.419898268,0.293324661,0.104310027,0.080738233
PBANKA_122860,651.2410333,0.068093682,0.408191417,0.337596203,0.112148339,0.073970359
PBANKA_122870,230.5213167,0.308513985,0.162125787,0.080889699,0.070685654,0.377784874
PBANKA_122880,113.1444343,0.095149842,0.035983343,0.798929267,0.028664954,0.041272594
PBANKA_122890,6686.708915,0.003302581,0.000470684,0.001656224,0.059300248,0.935270262
PBANKA_122900,503.7267417,0.578387995,0.344365279,0.060232161,0.010620927,0.006393638
PBANKA_122910,505.6797667,0.209969247,0.236836646,0.122951429,0.085427681,0.344814996
PBANKA_122920,6105.438333,0.541111026,0.274446306,0.071844391,0.046662989,0.065935288
PBANKA_122930,129.6851333,0.108317736,0.18773933,0.200889256,0.258146398,0.244907281
PBANKA_122940,202.3764063,0.082725799,0.004858635,0.452989811,0.358173175,0.10125258
PBANKA_122950,220.2606667,0.216033578,0.170866186,0.132568608,0.188693472,0.291838155
PBANKA_122960,220.2088,0.178535326,0.152662836,0.346714346,0.11308767,0.208999822
PBANKA_122970,705.1572167,0.202817183,0.15205049,0.067065895,0.062179113,0.51588732
PBANKA_122980,136.92653,0.078666165,0.037690979,0.127125474,0.447759831,0.30875755
